"","id","Dato","Vannstand"
"2795",2795,2020-05-26 19:00:00,2.425
"2796",2796,2020-05-26 19:30:00,2.424
"2797",2797,2020-05-26 20:00:00,2.424
"2798",2798,2020-05-26 20:30:00,2.424
"2799",2799,2020-05-26 21:00:00,2.425
"2800",2800,2020-05-26 21:30:00,2.428
"2801",2801,2020-05-26 22:00:00,2.429
"2802",2802,2020-05-26 22:30:00,2.432
"2803",2803,2020-05-26 23:00:00,2.436
"2804",2804,2020-05-26 23:30:00,2.439
"2805",2805,2020-05-27 00:00:00,2.444
"2806",2806,2020-05-27 00:30:00,2.448
"2807",2807,2020-05-27 01:00:00,2.452
"2808",2808,2020-05-27 01:30:00,2.455
"2809",2809,2020-05-27 02:00:00,2.458
"2810",2810,2020-05-27 02:30:00,2.461
"2811",2811,2020-05-27 03:00:00,2.463
"2812",2812,2020-05-27 03:30:00,2.465
"2813",2813,2020-05-27 04:00:00,2.468
"2814",2814,2020-05-27 04:30:00,2.47
"2815",2815,2020-05-27 05:00:00,2.472
"2816",2816,2020-05-27 05:30:00,2.473
"2817",2817,2020-05-27 06:00:00,2.474
"2818",2818,2020-05-27 06:30:00,2.474
"2819",2819,2020-05-27 07:00:00,2.475
"2820",2820,2020-05-27 07:30:00,2.474
"2821",2821,2020-05-27 08:00:00,2.473
"2822",2822,2020-05-27 08:30:00,2.474
"2823",2823,2020-05-27 09:00:00,2.472
"2824",2824,2020-05-27 09:30:00,2.473
"2825",2825,2020-05-27 10:00:00,2.474
"2826",2826,2020-05-27 10:30:00,2.477
"2827",2827,2020-05-27 11:00:00,2.481
"2828",2828,2020-05-27 11:30:00,2.483
"2829",2829,2020-05-27 12:00:00,2.488
"2830",2830,2020-05-27 12:30:00,2.492
"2831",2831,2020-05-27 13:00:00,2.496
"2832",2832,2020-05-27 13:30:00,2.5
"2833",2833,2020-05-27 14:00:00,2.503
"2834",2834,2020-05-27 14:30:00,2.506
"2835",2835,2020-05-27 15:00:00,2.509
"2836",2836,2020-05-27 15:30:00,2.513
"2837",2837,2020-05-27 16:00:00,2.515
"2838",2838,2020-05-27 16:30:00,2.517
"2839",2839,2020-05-27 17:00:00,2.521
"2840",2840,2020-05-27 17:30:00,2.523
"2841",2841,2020-05-27 18:00:00,2.527
"2842",2842,2020-05-27 18:30:00,2.53
"2843",2843,2020-05-27 19:00:00,2.533
"2844",2844,2020-05-27 19:30:00,2.534
"2845",2845,2020-05-27 20:00:00,2.538
"2846",2846,2020-05-27 20:30:00,2.54
"2847",2847,2020-05-27 21:00:00,2.543
"2848",2848,2020-05-27 21:30:00,2.546
"2849",2849,2020-05-27 22:00:00,2.548
"2850",2850,2020-05-27 22:30:00,2.552
"2851",2851,2020-05-27 23:00:00,2.556
"2852",2852,2020-05-27 23:30:00,2.56
"2853",2853,2020-05-28 00:00:00,2.564
"2854",2854,2020-05-28 00:30:00,2.568
"2855",2855,2020-05-28 01:00:00,2.573
"2856",2856,2020-05-28 01:30:00,2.58
"2857",2857,2020-05-28 02:00:00,2.586
"2858",2858,2020-05-28 02:30:00,2.591
"2859",2859,2020-05-28 03:00:00,2.595
"2860",2860,2020-05-28 03:30:00,2.599
"2861",2861,2020-05-28 04:00:00,2.601
"2862",2862,2020-05-28 04:30:00,2.604
"2863",2863,2020-05-28 05:00:00,2.605
"2864",2864,2020-05-28 05:30:00,2.606
"2865",2865,2020-05-28 06:00:00,2.606
"2866",2866,2020-05-28 06:30:00,2.607
"2867",2867,2020-05-28 07:00:00,2.608
"2868",2868,2020-05-28 07:30:00,2.609
"2869",2869,2020-05-28 08:00:00,2.609
"2870",2870,2020-05-28 08:30:00,2.608
"2871",2871,2020-05-28 09:00:00,2.608
